Offset      | Gap     | Origin                          | Size    | Uri
001b0e70h   | 37      | 7ff7c6e79890h : 7ff7c6e798d8h   | 72      | gmath/mathspan/avg_g16u
001b0ee0h   | 40      | 7ff7c6e79900h : 7ff7c6e7994fh   | 79      | gmath/mathspan/avg_g16i
001b0f50h   | 33      | 7ff7c6e79970h : 7ff7c6e799b8h   | 72      | gmath/mathspan/avg_g32u
001b13c0h   | 1064    | 7ff7c6e79de0h : 7ff7c6e79e2eh   | 78      | gmath/mathspan/avg_g32i
001b1430h   | 34      | 7ff7c6e79e50h : 7ff7c6e79e8ch   | 60      | gmath/mathspan/avg_g64u
001b1490h   | 36      | 7ff7c6e79eb0h : 7ff7c6e79ee8h   | 56      | gmath/mathspan/avg_g64i
001b14f0h   | 40      | 7ff7c6e79f10h : 7ff7c6e79f3fh   | 47      | gmath/mathspan/avg_g32f
001b1540h   | 33      | 7ff7c6e79f60h : 7ff7c6e79f8fh   | 47      | gmath/mathspan/avg_g64f
001b1590h   | 33      | 7ff7c6e79fb0h : 7ff7c6e79fe2h   | 50      | gmath/gfp/abs_g32f
001b15e0h   | 30      | 7ff7c6e7a000h : 7ff7c6e7a03bh   | 59      | gmath/gfp/abs_g64f
001b1640h   | 37      | 7ff7c6e7a060h : 7ff7c6e7a06ah   | 10      | gmath/gfp/add_g32f
001b1a70h   | 1062    | 7ff7c6e7a490h : 7ff7c6e7a49ah   | 10      | gmath/gfp/add_g64f
001b1a90h   | 22      | 7ff7c6e7a4b0h : 7ff7c6e7a4bch   | 12      | gmath/gfp/ceil_g32f
001b1ab0h   | 20      | 7ff7c6e7a4d0h : 7ff7c6e7a4dch   | 12      | gmath/gfp/ceil_g64f
001b1ad0h   | 20      | 7ff7c6e7a4f0h : 7ff7c6e7a4feh   | 14      | gmath/gfp/dec_g32f
001b1b00h   | 34      | 7ff7c6e7a520h : 7ff7c6e7a52eh   | 14      | gmath/gfp/dec_g64f
001b1b30h   | 34      | 7ff7c6e7a550h : 7ff7c6e7a55ah   | 10      | gmath/gfp/div_g32f
001b1b50h   | 22      | 7ff7c6e7a570h : 7ff7c6e7a57ah   | 10      | gmath/gfp/div_g64f
001b1b70h   | 22      | 7ff7c6e7a590h : 7ff7c6e7a59ch   | 12      | gmath/gfp/floor_g32f
001b1b90h   | 20      | 7ff7c6e7a5b0h : 7ff7c6e7a5bch   | 12      | gmath/gfp/floor_g64f
001b1bb0h   | 20      | 7ff7c6e7a5d0h : 7ff7c6e7a5dbh   | 11      | gmath/gfp/fma_g32f
001b1bd0h   | 21      | 7ff7c6e7a5f0h : 7ff7c6e7a5fbh   | 11      | gmath/gfp/fma_g64f
001b1bf0h   | 21      | 7ff7c6e7a610h : 7ff7c6e7a61eh   | 14      | gmath/gfp/inc_g32f
001b1c20h   | 34      | 7ff7c6e7a640h : 7ff7c6e7a64eh   | 14      | gmath/gfp/inc_g64f
001b1c50h   | 34      | 7ff7c6e7a670h : 7ff7c6e7a67ah   | 10      | gmath/gfp/mul_g32f
001b1c70h   | 22      | 7ff7c6e7a690h : 7ff7c6e7a69ah   | 10      | gmath/gfp/mul_g64f
001b1c90h   | 22      | 7ff7c6e7a6b0h : 7ff7c6e7a6c2h   | 18      | gmath/gfp/negate_g32f
001b1cc0h   | 30      | 7ff7c6e7a6e0h : 7ff7c6e7a6f2h   | 18      | gmath/gfp/negate_g64f
001b1cf0h   | 30      | 7ff7c6e7a710h : 7ff7c6e7a729h   | 25      | gmath/gfp/nonzero_g32f
001b1d20h   | 23      | 7ff7c6e7a740h : 7ff7c6e7a759h   | 25      | gmath/gfp/nonzero_g64f
001b1d50h   | 23      | 7ff7c6e7a770h : 7ff7c6e7a782h   | 18      | gmath/gfp/signum_g32f
001b1d80h   | 30      | 7ff7c6e7a7a0h : 7ff7c6e7a7b2h   | 18      | gmath/gfp/signum_g64f
001b1db0h   | 30      | 7ff7c6e7a7d0h : 7ff7c6e7a7dah   | 10      | gmath/gfp/square_g32f
001b1dd0h   | 22      | 7ff7c6e7a7f0h : 7ff7c6e7a7fah   | 10      | gmath/gfp/square_g64f
001b1df0h   | 22      | 7ff7c6e7a810h : 7ff7c6e7a81ah   | 10      | gmath/gfp/sub_g32f
001b1e10h   | 22      | 7ff7c6e7a830h : 7ff7c6e7a83ah   | 10      | gmath/gfp/sub_g64f
001b1e30h   | 22      | 7ff7c6e7a850h : 7ff7c6e7a86dh   | 29      | gmath/gfp/between_g32f
001b1e60h   | 19      | 7ff7c6e7a880h : 7ff7c6e7a89dh   | 29      | gmath/gfp/between_g64f
001b1e90h   | 19      | 7ff7c6e7a8b0h : 7ff7c6e7a8c5h   | 21      | gmath/gfp/eq_g32f
001b22c0h   | 1051    | 7ff7c6e7ace0h : 7ff7c6e7acf5h   | 21      | gmath/gfp/eq_g64f
001b22f0h   | 27      | 7ff7c6e7ad10h : 7ff7c6e7ad25h   | 21      | gmath/gfp/neq_g32f
001b2320h   | 27      | 7ff7c6e7ad40h : 7ff7c6e7ad55h   | 21      | gmath/gfp/neq_g64f
001b2350h   | 27      | 7ff7c6e7ad70h : 7ff7c6e7ad80h   | 16      | gmath/gfp/gt_g32f
001b2380h   | 32      | 7ff7c6e7ada0h : 7ff7c6e7adb0h   | 16      | gmath/gfp/gt_g64f
001b23b0h   | 32      | 7ff7c6e7add0h : 7ff7c6e7ade0h   | 16      | gmath/gfp/gteq_g32f
001b23e0h   | 32      | 7ff7c6e7ae00h : 7ff7c6e7ae10h   | 16      | gmath/gfp/gteq_g64f
001b2410h   | 32      | 7ff7c6e7ae30h : 7ff7c6e7ae40h   | 16      | gmath/gfp/lt_g32f
001b2440h   | 32      | 7ff7c6e7ae60h : 7ff7c6e7ae70h   | 16      | gmath/gfp/lt_g64f
001b2470h   | 32      | 7ff7c6e7ae90h : 7ff7c6e7aea0h   | 16      | gmath/gfp/lteq_g32f
001b24a0h   | 32      | 7ff7c6e7aec0h : 7ff7c6e7aed0h   | 16      | gmath/gfp/lteq_g64f
001b24d0h   | 32      | 7ff7c6e7aef0h : 7ff7c6e7af02h   | 18      | gmath/gfp/max_g32f
001b2500h   | 30      | 7ff7c6e7af20h : 7ff7c6e7af32h   | 18      | gmath/gfp/max_g64f
001b2530h   | 30      | 7ff7c6e7af50h : 7ff7c6e7af62h   | 18      | gmath/gfp/min_g32f
001b2560h   | 30      | 7ff7c6e7af80h : 7ff7c6e7af92h   | 18      | gmath/gfp/min_g64f
001b2590h   | 30      | 7ff7c6e7afb0h : 7ff7c6e7afddh   | 45      | gmath/gfp/within_g32f
001b25e0h   | 35      | 7ff7c6e7b000h : 7ff7c6e7b02dh   | 45      | gmath/gfp/within_g64f
001b2630h   | 35      | 7ff7c6e7b050h : 7ff7c6e7b05ah   | 10      | gmath/gfp/sqrt_g32f
001b2650h   | 22      | 7ff7c6e7b070h : 7ff7c6e7b07ah   | 10      | gmath/gfp/sqrt_g64f
