Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
46        | 7ff7c80ce5b0h   | 102     | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[32u](32u,32u,32u,32u,32u,32u,32u,32u)                                           | uint pop<uint>(uint x0, uint x1, uint x2, uint x3, uint x4, uint x5, uint x6, uint x7)                        | 56 0f 1f 40 00 8b c1 8b d2 41 8b c8 45 8b c1 44 8b 4c 24 30 44 8b 54 24 38 44 8b 5c 24 40 8b 74 24 48 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 33 d2 f3 49 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d3 03 c2 33 d2 f3 48 0f b8 d6 03 c2 5e c3
47        | 7ff7c80ce630h   | 116     | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[32i](32i,32i,32i,32i,32i,32i,32i,32i)                                           | uint pop<int>(int x0, int x1, int x2, int x3, int x4, int x5, int x6, int x7)                                 | 56 0f 1f 40 00 48 63 c1 48 63 d2 49 63 c8 4d 63 c1 44 8b 4c 24 30 4d 63 c9 44 8b 54 24 38 4d 63 d2 44 8b 5c 24 40 4d 63 db 8b 74 24 48 48 63 f6 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 33 d2 f3 49 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d3 03 c2 33 d2 f3 48 0f b8 d6 03 c2 5e c3
48        | 7ff7c80ce6c0h   | 91      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?pop#pop_g[64u](64u,64u,64u,64u,64u,64u,64u,64u)                                           | uint pop<ulong>(ulong x0, ulong x1, ulong x2, ulong x3, ulong x4, ulong x5, ulong x6, ulong x7)               | 56 0f 1f 40 00 48 8b 44 24 30 4c 8b 54 24 38 4c 8b 5c 24 40 48 8b 74 24 48 f3 48 0f b8 c9 f3 48 0f b8 d2 03 d1 33 c9 f3 49 0f b8 c8 03 d1 33 c9 f3 49 0f b8 c9 03 d1 f3 48 0f b8 c0 03 c2 33 d2 f3 49 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d3 03 c2 33 d2 f3 48 0f b8 d6 03 c2 5e c3
49        | 7ff7c80ce730h   | 91      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?pop#pop_g[64i](64i,64i,64i,64i,64i,64i,64i,64i)                                           | uint pop<long>(long x0, long x1, long x2, long x3, long x4, long x5, long x6, long x7)                        | 56 0f 1f 40 00 48 8b 44 24 30 4c 8b 54 24 38 4c 8b 5c 24 40 48 8b 74 24 48 f3 48 0f b8 c9 f3 48 0f b8 d2 03 d1 33 c9 f3 49 0f b8 c8 03 d1 33 c9 f3 49 0f b8 c9 03 d1 f3 48 0f b8 c0 03 c2 33 d2 f3 49 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d3 03 c2 33 d2 f3 48 0f b8 d6 03 c2 5e c3
50        | 7ff7c80ce7a0h   | 35      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rank#rank_g[8u](8u,32i)                                                                   | uint rank<byte>(byte src, int pos)                                                                            | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 ff c2 0f b6 d2 c1 e2 08 0f b7 d2 c4 e2 68 f7 c0 0f b6 c0 f3 0f b8 c0 c3
51        | 7ff7c80ce7e0h   | 35      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rank#rank_g[16u](16u,32i)                                                                 | uint rank<ushort>(ushort src, int pos)                                                                        | 0f 1f 44 00 00 0f b7 c1 0f b6 d2 ff c2 0f b6 d2 c1 e2 08 0f b7 d2 c4 e2 68 f7 c0 0f b7 c0 f3 0f b8 c0 c3
52        | 7ff7c80ce820h   | 29      | CTC_RET_Zx3         | hex://bitcore/gbits?rank#rank_g[32u](32u,32i)                                                                 | uint rank<uint>(uint src, int pos)                                                                            | 0f 1f 44 00 00 0f b6 c2 ff c0 0f b6 c0 c1 e0 08 0f b7 c0 c4 e2 78 f7 c1 f3 0f b8 c0 c3
53        | 7ff7c80ce850h   | 30      | CTC_RET_Zx3         | hex://bitcore/gbits?rank#rank_g[64u](64u,32i)                                                                 | uint rank<ulong>(ulong src, int pos)                                                                          | 0f 1f 44 00 00 0f b6 c2 ff c0 0f b6 c0 c1 e0 08 0f b7 c0 c4 e2 f8 f7 c1 f3 48 0f b8 c0 c3
54        | 7ff7c80ce880h   | 85      | CTC_RET_Zx3         | hex://bitcore/gbits?replicate#replicate_g[8u](8u,8u,8u,32i)                                                   | byte replicate<byte>(byte src, byte i0, byte i1, int reps)                                                    | 0f 1f 44 00 00 0f b6 c9 41 0f b6 c0 0f b6 d2 2b c2 ff c0 0f b6 c0 44 8b c0 41 c1 e0 08 41 0b d0 0f b7 d2 c4 e2 e8 f7 d1 4c 8b c2 41 ba 01 00 00 00 41 83 f9 01 7e 17 41 8b ca 0f af c8 4c 8b da 49 d3 e3 4d 0b c3 41 ff c2 45 3b d1 7c e9 49 8b c0 0f b6 c0 c3
55        | 7ff7c80ce8f0h   | 85      | CTC_RET_Zx3         | hex://bitcore/gbits?replicate#replicate_g[16u](16u,8u,8u,32i)                                                 | ushort replicate<ushort>(ushort src, byte i0, byte i1, int reps)                                              | 0f 1f 44 00 00 0f b7 c9 41 0f b6 c0 0f b6 d2 2b c2 ff c0 0f b6 c0 44 8b c0 41 c1 e0 08 41 0b d0 0f b7 d2 c4 e2 e8 f7 d1 4c 8b c2 41 ba 01 00 00 00 41 83 f9 01 7e 17 41 8b ca 0f af c8 4c 8b da 49 d3 e3 4d 0b c3 41 ff c2 45 3b d1 7c e9 49 8b c0 0f b7 c0 c3
56        | 7ff7c80ce960h   | 81      | CTC_RET_Zx3         | hex://bitcore/gbits?replicate#replicate_g[32u](32u,8u,8u,32i)                                                 | uint replicate<uint>(uint src, byte i0, byte i1, int reps)                                                    | 0f 1f 44 00 00 8b c9 41 0f b6 c0 0f b6 d2 2b c2 ff c0 0f b6 c0 44 8b c0 41 c1 e0 08 41 0b d0 0f b7 d2 c4 e2 e8 f7 d1 4c 8b c2 41 ba 01 00 00 00 41 83 f9 01 7e 17 41 8b ca 0f af c8 4c 8b da 49 d3 e3 4d 0b c3 41 ff c2 45 3b d1 7c e9 49 8b c0 c3
57        | 7ff7c80ce9d0h   | 79      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?replicate#replicate_g[64u](64u,8u,8u,32i)                                                 | ulong replicate<ulong>(ulong src, byte i0, byte i1, int reps)                                                 | 0f 1f 44 00 00 41 0f b6 c0 0f b6 d2 2b c2 ff c0 0f b6 c0 44 8b c0 41 c1 e0 08 41 0b d0 0f b7 d2 c4 e2 e8 f7 d1 4c 8b c2 41 ba 01 00 00 00 41 83 f9 01 7e 17 41 8b ca 0f af c8 4c 8b da 49 d3 e3 4d 0b c3 41 ff c2 45 3b d1 7c e9 49 8b c0 c3
58        | 7ff7c80cea30h   | 106     | CTC_RET_Zx3         | hex://bitcore/gbits?replicate#replicate_g[8u](8u)                                                             | byte replicate<byte>(byte src)                                                                                | 0f 1f 44 00 00 0f b6 c9 8b c1 f3 0f bd c0 83 c0 e8 f7 d8 83 c0 07 44 0f b6 c0 b8 08 00 00 00 41 ff c0 99 41 f7 f8 ff c0 8b c9 41 0f b6 d0 44 8b c2 41 c1 e0 08 45 0f b7 c0 c4 62 b8 f7 c1 4d 8b c8 41 ba 01 00 00 00 83 f8 01 7e 17 41 8b ca 0f af ca 4d 8b d8 49 d3 e3 4d 0b cb 41 ff c2 44 3b d0 7c e9 49 8b c1 0f b6 c0 c3
59        | 7ff7c80ceab0h   | 106     | CTC_RET_Zx3         | hex://bitcore/gbits?replicate#replicate_g[16u](16u)                                                           | ushort replicate<ushort>(ushort src)                                                                          | 0f 1f 44 00 00 0f b7 c9 8b c1 f3 0f bd c0 83 c0 f0 f7 d8 83 c0 0f 44 0f b6 c0 b8 10 00 00 00 41 ff c0 99 41 f7 f8 ff c0 8b c9 41 0f b6 d0 44 8b c2 41 c1 e0 08 45 0f b7 c0 c4 62 b8 f7 c1 4d 8b c8 41 ba 01 00 00 00 83 f8 01 7e 17 41 8b ca 0f af ca 4d 8b d8 49 d3 e3 4d 0b cb 41 ff c2 44 3b d0 7c e9 49 8b c1 0f b7 c0 c3
60        | 7ff7c80ceb30h   | 97      | CTC_RET_Zx3         | hex://bitcore/gbits?replicate#replicate_g[32u](32u)                                                           | uint replicate<uint>(uint src)                                                                                | 0f 1f 44 00 00 33 c0 f3 0f bd c1 f7 d8 83 c0 1f 44 0f b6 c0 b8 20 00 00 00 41 ff c0 99 41 f7 f8 ff c0 8b c9 41 0f b6 d0 44 8b c2 41 c1 e0 08 45 0f b7 c0 c4 62 b8 f7 c1 4d 8b c8 41 ba 01 00 00 00 83 f8 01 7e 17 41 8b ca 0f af ca 4d 8b d8 49 d3 e3 4d 0b cb 41 ff c2 44 3b d0 7c e9 49 8b c1 c3
61        | 7ff7c80cebb0h   | 96      | CTC_RET_SBB         | hex://bitcore/gbits?replicate#replicate_g[64u](64u)                                                           | ulong replicate<ulong>(ulong src)                                                                             | 0f 1f 44 00 00 33 c0 f3 48 0f bd c1 f7 d8 83 c0 3f 44 0f b6 c0 b8 40 00 00 00 41 ff c0 99 41 f7 f8 ff c0 41 0f b6 d0 44 8b c2 41 c1 e0 08 45 0f b7 c0 c4 62 b8 f7 c1 4d 8b c8 41 ba 01 00 00 00 83 f8 01 7e 17 41 8b ca 0f af ca 4d 8b d8 49 d3 e3 4d 0b cb 41 ff c2 44 3b d0 7c e9 49 8b c1 c3
62        | 7ff7c80cec20h   | 52      | CTC_RET_SBB         | hex://bitcore/gbits?rev#rev_g[8u](8u)                                                                         | byte rev<byte>(byte src)                                                                                      | 0f 1f 44 00 00 0f b6 c1 ba 02 08 20 80 48 0f af c2 48 ba 10 21 42 84 08 00 00 00 48 23 c2 48 ba 01 01 01 01 01 00 00 00 48 0f af c2 48 c1 e8 20 0f b6 c0 c3
63        | 7ff7c80cec70h   | 114     | CTC_RET_Zx3         | hex://bitcore/gbits?rev#rev_g[16u](16u)                                                                       | ushort rev<ushort>(ushort src)                                                                                | 0f 1f 44 00 00 0f b7 c1 8b d0 c1 fa 08 0f b6 d2 b9 02 08 20 80 48 0f af d1 48 b9 10 21 42 84 08 00 00 00 48 23 d1 48 b9 01 01 01 01 01 00 00 00 48 0f af d1 48 c1 ea 20 0f b6 d2 0f b6 c0 b9 02 08 20 80 48 0f af c1 48 b9 10 21 42 84 08 00 00 00 48 23 c1 48 b9 01 01 01 01 01 00 00 00 48 0f af c1 48 c1 e8 20 0f b6 c0 c1 e0 08 0b c2 0f b7 c0 c3
64        | 7ff7c80ced00h   | 28      | CTC_INTRx2          | hex://bitcore/gbits?rev#rev_g[32u](32u)                                                                       | uint rev<uint>(uint src)                                                                                      | 0f 1f 44 00 00 8b c1 25 aa aa aa aa d1 e8 81 e1 55 55 55 55 d1 e1 0b c1 8b d0 81 e2
65        | 7ff7c80cf180h   | 35      | CTC_INTRx2          | hex://bitcore/gbits?rev#rev_g[64u](64u)                                                                       | ulong rev<ulong>(ulong src)                                                                                   | 0f 1f 44 00 00 48 8b c1 48 c1 e8 20 8b d0 81 e2 aa aa aa aa d1 ea 25 55 55 55 55 d1 e0 0b c2 8b d0 81 e2
66        | 7ff7c80cf260h   | 72      | CTC_RET_SBB         | hex://bitcore/gbits?rotl#rotl_g[8u](8u~in,32i,8u~ref,32i)                                                     | void rotl<byte>(in byte src, int shift, ref byte dst, int count)                                              | 57 56 53 48 8b c1 45 33 d2 45 85 c9 7e 36 44 8b da 41 83 e3 1f f7 da 83 c2 08 83 e2 1f 49 63 ca 49 8d 34 08 40 0f b6 3c 08 41 8b cb 8b df d3 e3 8b ca d3 ff 0b fb 40 0f b6 cf 88 0e 41 ff c2 45 3b d1 7c d9 5b 5e 5f c3
67        | 7ff7c80cf2c0h   | 71      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rotl#rotl_g[16u](16u~in,32i,16u~ref,32i)                                                  | void rotl<ushort>(in ushort src, int shift, ref ushort dst, int count)                                        | 57 56 53 48 8b c1 45 33 d2 45 85 c9 7e 35 44 8b da 41 83 e3 1f f7 da 83 c2 10 83 e2 1f 49 63 ca 49 8d 34 48 0f b7 3c 48 41 8b cb 8b df d3 e3 8b ca d3 ff 0b fb 0f b7 cf 66 89 0e 41 ff c2 45 3b d1 7c da 5b 5e 5f c3
68        | 7ff7c80cf320h   | 40      | CTC_RET_SBB         | hex://bitcore/gbits?rotl#rotl_g[32u](32u~in,32i,32u~ref,32i)                                                  | void rotl<uint>(in uint src, int shift, ref uint dst, int count)                                              | 56 48 8b c1 90 45 33 d2 45 85 c9 7e 19 49 63 ca 4d 8d 1c 88 8b 34 88 8b ca d3 c6 41 89 33 41 ff c2 45 3b d1 7c e7 5e c3
69        | 7ff7c80cf360h   | 42      | CTC_RET_Zx3         | hex://bitcore/gbits?rotl#rotl_g[64u](64u~in,32i,64u~ref,32i)                                                  | void rotl<ulong>(in ulong src, int shift, ref ulong dst, int count)                                           | 56 48 8b c1 90 45 33 d2 45 85 c9 7e 1b 49 63 ca 4d 8d 1c c8 48 8b 34 c8 8b ca 48 d3 c6 49 89 33 41 ff c2 45 3b d1 7c e5 5e c3
70        | 7ff7c80cf3a0h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?rotl#rotl_g[8u](8u,32i)                                                                   | byte rotl<byte>(byte src, int shift)                                                                          | 0f 1f 44 00 00 0f b6 c1 8b ca 44 8b c0 41 d3 e0 8b ca f7 d9 83 c1 08 d3 f8 41 0b c0 0f b6 c0 c3
71        | 7ff7c80cf3d0h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?rotl#rotl_g[16u](16u,32i)                                                                 | ushort rotl<ushort>(ushort src, int shift)                                                                    | 0f 1f 44 00 00 0f b7 c1 8b ca 44 8b c0 41 d3 e0 8b ca f7 d9 83 c1 10 d3 f8 41 0b c0 0f b7 c0 c3
72        | 7ff7c80cf400h   | 12      | CTC_RET_SBB         | hex://bitcore/gbits?rotl#rotl_g[32u](32u,32i)                                                                 | uint rotl<uint>(uint src, int shift)                                                                          | 0f 1f 44 00 00 8b c1 8b ca d3 c0 c3
73        | 7ff7c80cf420h   | 14      | CTC_RET_Zx3         | hex://bitcore/gbits?rotl#rotl_g[64u](64u,32i)                                                                 | ulong rotl<ulong>(ulong src, int shift)                                                                       | 0f 1f 44 00 00 48 8b c1 8b ca 48 d3 c0 c3
74        | 7ff7c80cf440h   | 31      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rotl#rotl_g[8u](8u,32i,32i)                                                               | byte rotl<byte>(byte src, int shift, int width)                                                               | 0f 1f 44 00 00 0f b6 c1 8b ca 44 8b c8 41 d3 e1 44 2b c2 41 8b c8 d3 f8 41 0b c1 0f b6 c0 c3
75        | 7ff7c80cf470h   | 31      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rotl#rotl_g[16u](16u,32i,32i)                                                             | ushort rotl<ushort>(ushort src, int shift, int width)                                                         | 0f 1f 44 00 00 0f b7 c1 8b ca 44 8b c8 41 d3 e1 44 2b c2 41 8b c8 d3 f8 41 0b c1 0f b7 c0 c3
76        | 7ff7c80cf4a0h   | 27      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rotl#rotl_g[32u](32u,32i,32i)                                                             | uint rotl<uint>(uint src, int shift, int width)                                                               | 0f 1f 44 00 00 8b c1 8b ca 44 8b c8 41 d3 e1 44 2b c2 41 8b c8 d3 e8 41 0b c1 c3
77        | 7ff7c80cf4d0h   | 29      | CTC_RET_Zx3         | hex://bitcore/gbits?rotl#rotl_g[64u](64u,32i,32i)                                                             | ulong rotl<ulong>(ulong src, int shift, int width)                                                            | 0f 1f 44 00 00 48 8b c1 8b ca 4c 8b c8 49 d3 e1 44 2b c2 41 8b c8 48 d3 e8 49 0b c1 c3
78        | 7ff7c80cf500h   | 72      | CTC_RET_SBB         | hex://bitcore/gbits?rotr#rotr_g[8u](8u~in,32i,8u~ref,32i)                                                     | void rotr<byte>(in byte src, int shift, ref byte dst, int count)                                              | 57 56 53 48 8b c1 45 33 d2 45 85 c9 7e 36 44 8b da 41 83 e3 1f f7 da 83 c2 08 83 e2 1f 49 63 ca 49 8d 34 08 40 0f b6 3c 08 41 8b cb 8b df d3 fb 8b ca d3 e7 0b fb 40 0f b6 cf 88 0e 41 ff c2 45 3b d1 7c d9 5b 5e 5f c3
79        | 7ff7c80cf560h   | 71      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rotr#rotr_g[16u](16u~in,32i,16u~ref,32i)                                                  | void rotr<ushort>(in ushort src, int shift, ref ushort dst, int count)                                        | 57 56 53 48 8b c1 45 33 d2 45 85 c9 7e 35 44 8b da 41 83 e3 1f f7 da 83 c2 10 83 e2 1f 49 63 ca 49 8d 34 48 0f b7 3c 48 41 8b cb 8b df d3 fb 8b ca d3 e7 0b fb 0f b7 cf 66 89 0e 41 ff c2 45 3b d1 7c da 5b 5e 5f c3
80        | 7ff7c80cf5c0h   | 40      | CTC_RET_SBB         | hex://bitcore/gbits?rotr#rotr_g[32u](32u~in,32i,32u~ref,32i)                                                  | void rotr<uint>(in uint src, int shift, ref uint dst, int count)                                              | 56 48 8b c1 90 45 33 d2 45 85 c9 7e 19 49 63 ca 4d 8d 1c 88 8b 34 88 8b ca d3 ce 41 89 33 41 ff c2 45 3b d1 7c e7 5e c3
81        | 7ff7c80cfa10h   | 42      | CTC_RET_Zx3         | hex://bitcore/gbits?rotr#rotr_g[64u](64u~in,32i,64u~ref,32i)                                                  | void rotr<ulong>(in ulong src, int shift, ref ulong dst, int count)                                           | 56 48 8b c1 90 45 33 d2 45 85 c9 7e 1b 49 63 ca 4d 8d 1c c8 48 8b 34 c8 8b ca 48 d3 ce 49 89 33 41 ff c2 45 3b d1 7c e5 5e c3
82        | 7ff7c80cfa50h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?rotr#rotr_g[8u](8u,32i)                                                                   | byte rotr<byte>(byte src, int shift)                                                                          | 0f 1f 44 00 00 0f b6 c1 8b ca 44 8b c0 41 d3 f8 8b ca f7 d9 83 c1 08 d3 e0 41 0b c0 0f b6 c0 c3
83        | 7ff7c80cfa80h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?rotr#rotr_g[16u](16u,32i)                                                                 | ushort rotr<ushort>(ushort src, int shift)                                                                    | 0f 1f 44 00 00 0f b7 c1 8b ca 44 8b c0 41 d3 f8 8b ca f7 d9 83 c1 10 d3 e0 41 0b c0 0f b7 c0 c3
84        | 7ff7c80cfab0h   | 12      | CTC_RET_SBB         | hex://bitcore/gbits?rotr#rotr_g[32u](32u,32i)                                                                 | uint rotr<uint>(uint src, int shift)                                                                          | 0f 1f 44 00 00 8b c1 8b ca d3 c8 c3
85        | 7ff7c80cfad0h   | 14      | CTC_RET_Zx3         | hex://bitcore/gbits?rotr#rotr_g[64u](64u,32i)                                                                 | ulong rotr<ulong>(ulong src, int shift)                                                                       | 0f 1f 44 00 00 48 8b c1 8b ca 48 d3 c8 c3
86        | 7ff7c80cfaf0h   | 31      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rotr#rotr_g[8u](8u,32i,32i)                                                               | byte rotr<byte>(byte src, int shift, int width)                                                               | 0f 1f 44 00 00 0f b6 c1 8b ca 44 8b c8 41 d3 f9 44 2b c2 41 8b c8 d3 e0 41 0b c1 0f b6 c0 c3
87        | 7ff7c80cfb20h   | 31      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rotr#rotr_g[16u](16u,32i,32i)                                                             | ushort rotr<ushort>(ushort src, int shift, int width)                                                         | 0f 1f 44 00 00 0f b7 c1 8b ca 44 8b c8 41 d3 f9 44 2b c2 41 8b c8 d3 e0 41 0b c1 0f b7 c0 c3
88        | 7ff7c80cfb50h   | 27      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?rotr#rotr_g[32u](32u,32i,32i)                                                             | uint rotr<uint>(uint src, int shift, int width)                                                               | 0f 1f 44 00 00 8b c1 8b ca 44 8b c8 41 d3 e9 44 2b c2 41 8b c8 d3 e0 41 0b c1 c3
89        | 7ff7c80cfb80h   | 29      | CTC_RET_Zx3         | hex://bitcore/gbits?rotr#rotr_g[64u](64u,32i,32i)                                                             | ulong rotr<ulong>(ulong src, int shift, int width)                                                            | 0f 1f 44 00 00 48 8b c1 8b ca 4c 8b c8 49 d3 e9 44 2b c2 41 8b c8 48 d3 e0 49 0b c1 c3
90        | 7ff7c80cfbb0h   | 23      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?scatter#scatter_g[8u](8u,8u)                                                              | byte scatter<byte>(byte src, byte mask)                                                                       | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 0f b6 c0 c4 e2 7b f5 c2 0f b6 c0 c3
91        | 7ff7c80cfbe0h   | 23      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?scatter#scatter_g[16u](16u,16u)                                                           | ushort scatter<ushort>(ushort src, ushort mask)                                                               | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 0f b7 c0 c4 e2 7b f5 c2 0f b7 c0 c3
92        | 7ff7c80cfc10h   | 11      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?scatter#scatter_g[32u](32u,32u)                                                           | uint scatter<uint>(uint src, uint mask)                                                                       | 0f 1f 44 00 00 c4 e2 73 f5 c2 c3
